read_id	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc	label
NC_039553.1_13260_13854_6:0:0_6:0:0_109a	150	13.0	NC_039553.1	13260	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_268471_268971_0:0:0_0:0:0_e7a	150	40.0	NC_039553.1	12327	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	1	0.0	1
NC_039553.1_11851_12375_5:0:0_6:0:0_847	150	13.0	NC_039553.1	11851	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	0
NC_039553.1_15594_16053_6:0:0_3:0:0_ba8	150	13.0	NC_039553.1	15594	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.893096	0.894608	1	1.0	0
chimera_1_A9831-10051_B14983-15061_MH0_121880_122335_0:0:0_0:0:0_1725	150	40.0	NC_039553.1	5917	+	60	100M50S	1	1	2	0	2800	2800	2800.0	1	0	33	33.0	0	0.0	0	50	50	75	0.986106	0.985714	3	0.667	1
NC_039553.1_7706_8233_6:0:0_7:0:0_a53	150	13.0	NC_039553.1	7706	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	0
NC_039553.1_14051_14519_6:0:0_5:0:0_1319	150	13.0	NC_039553.1	14370	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	2	1.0	0
NC_039553.1_2228_2690_10:0:0_6:0:0_1fa2	150	13.0	NC_039553.1	2228	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_14241_14734_0:0:0_0:0:0_6b4	150	40.0	NC_039553.1	12332	+	60	29S121M	1	1	2	0	1888	1888	1888.0	1	0	2	2.0	0	0.0	29	0	29	75	1.0	1.0	1	1.0	1
NC_039553.1_8944_9423_11:0:0_9:0:0_21f7	150	13.0	NC_039553.1	9298	-	60	24S126M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	24	0	24	75	0.957143	0.957143	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_285276_285791_0:0:0_0:0:0_1b8d	150	40.0	NC_039553.1	12020	-	60	16S134M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	16	0	16	75	1.0	1.0	2	0.5	1
NC_039553.1_10187_10730_6:0:0_4:0:0_1b94	150	13.0	NC_039553.1	10581	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_197685_198152_0:0:0_0:0:0_26f8	150	40.0	NC_039553.1	9122	+	60	21S129M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	21	0	21	75	0.98629	0.985714	1	1.0	1
NC_039553.1_506_1091_4:0:0_15:0:0_a06	150	13.0	NC_039553.1	942	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.944423	0.942857	0	0.0	0
NC_039553.1_10098_10617_6:0:0_5:0:0_18ec	150	13.0	NC_039553.1	10468	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972973	0.971429	2	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_210769_211238_0:0:0_0:0:0_16b	150	40.0	NC_039553.1	14379	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_1970_2436_7:0:0_10:0:0_1fa6	150	13.0	NC_039553.1	2287	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.944423	0.942857	1	1.0	0
NC_039553.1_6995_7492_5:0:0_3:0:0_1180	150	13.0	NC_039553.1	6995	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	0
NC_039553.1_5026_5629_5:0:0_5:0:0_1af3	150	13.0	NC_039553.1	5480	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9726	0.971429	0	0.0	0
NC_039553.1_8242_8859_8:0:0_7:0:0_2050	150	13.0	NC_039553.1	8242	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.915485	0.923179	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_108811_109295_0:0:0_0:0:0_2450	150	40.0	NC_039553.1	2640	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_240470_241042_0:0:0_0:0:0_166f	150	40.0	NC_039553.1	4058	+	60	16S134M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	16	0	16	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_320947_321396_0:0:0_0:0:0_133c	150	40.0	NC_039553.1	6553	-	60	139M11S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	11	11	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_326010_326536_0:0:0_0:0:0_192f	150	40.0	NC_039553.1	9695	-	60	25S125M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	25	0	25	75	0.971429	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_165701_166173_0:0:0_0:0:0_29e	150	40.0	NC_039553.1	5409	-	60	112M38S	1	1	2	0	606	606	606.0	1	0	14	14.0	0	0.0	0	38	38	75	0.959445	0.966037	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_53197_53635_0:0:0_0:0:0_e	150	40.0	NC_039553.1	5229	-	60	15S135M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	15	0	15	75	0.986482	0.985714	0	0.0	1
NC_039553.1_8738_9300_8:0:0_10:0:0_24b5	150	13.0	NC_039553.1	8738	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	0
chimera_1_A9831-10051_B14983-15061_MH0_101603_102124_0:0:0_0:0:0_1abb	150	40.0	NC_039553.1	11621	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_159217_159821_0:0:0_0:0:0_6ae	150	40.0	NC_039553.1	188	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_287570_288106_0:0:0_0:0:0_25d8	150	40.0	NC_039553.1	4046	-	60	11S139M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	11	0	11	75	0.9863	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_51467_51938_0:0:0_0:0:0_1b25	150	40.0	NC_039553.1	2872	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.928571	0.928571	0	0.0	1
NC_039553.1_15377_15860_11:0:0_9:0:0_bbc	150	13.0	NC_039553.1	15377	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.928571	0.928571	0	0.0	0
NC_039553.1_11599_12113_5:0:0_11:0:0_5b9	150	13.0	NC_039553.1	11964	-	60	145M5S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	5	5	75	1.0	1.0	0	0.0	0
NC_039553.1_13852_14328_6:0:0_7:0:0_18c8	150	13.0	NC_039553.1	13852	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_40387_40909_0:0:0_0:0:0_2580	150	40.0	NC_039553.1	5098	+	60	109M41S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	41	41	75	0.917801	0.914286	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_114191_114708_0:0:0_0:0:0_5ad	150	40.0	NC_039553.1	3715	-	60	89S61M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	89	0	89	75	0.985714	0.985714	2	1.0	1
NC_039553.1_10271_10720_3:0:0_9:0:0_1bca	150	13.0	NC_039553.1	10571	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_2172_2704_3:0:0_11:0:0_378	150	13.0	NC_039553.1	2555	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_10898_11307_8:0:0_8:0:0_1dfc	150	13.0	NC_039553.1	10898	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	0
NC_039553.1_9190_9715_4:0:0_6:0:0_1907	150	13.0	NC_039553.1	9190	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	0
NC_039553.1_14528_15065_2:0:0_6:0:0_244c	150	13.0	NC_039553.1	14528	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	0	0.0	0
NC_039553.1_10397_10910_9:0:0_19:0:0_1c0c	150	13.0	NC_039553.1	10397	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.932432	0.928571	1	1.0	0
chimera_1_A9831-10051_B14983-15061_MH0_137353_137894_0:0:0_0:0:0_138f	150	40.0	NC_039553.1	13195	-	60	105M45S	1	1	2	0	7855	7855	7855.0	1	0	12	12.0	0	0.0	0	45	45	75	0.942857	0.942857	0	0.0	1
NC_039553.1_7276_7718_8:0:0_5:0:0_324	150	13.0	NC_039553.1	7276	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986656	0.985714	0	0.0	0
NC_039553.1_11216_11743_7:0:0_6:0:0_27	150	13.0	NC_039553.1	11594	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	1.0	0
NC_039553.1_4578_5088_10:0:0_6:0:0_6de	150	13.0	NC_039553.1	4578	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	0
NC_039553.1_13546_14171_5:0:0_9:0:0_23f	150	13.0	NC_039553.1	13546	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957742	0.966037	1	0.0	0
NC_039553.1_10380_10972_8:0:0_5:0:0_26a5	150	13.0	NC_039553.1	10823	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	1	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_310120_310572_0:0:0_0:0:0_45c	150	40.0	NC_039553.1	11548	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_268116_268593_0:0:0_0:0:0_e09	150	40.0	NC_039553.1	10052	+	60	38S112M	1	1	2	0	4439	4439	4439.0	1	0	1	1.0	0	0.0	38	0	38	75	0.987012	0.985714	2	0.5	1
NC_039553.1_6626_7151_9:0:0_7:0:0_1d9	150	13.0	NC_039553.1	6626	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_186876_187384_0:0:0_0:0:0_9a8	150	40.0	NC_039553.1	9426	+	60	62S88M	1	1	2	0	2813	2813	2813.0	1	0	56	56.0	0	0.0	62	0	62	75	1.0	1.0	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_12163_12650_0:0:0_0:0:0_247e	150	40.0	NC_039553.1	10451	+	60	79M71S	1	1	2	0	1943	1943	1943.0	1	0	60	60.0	0	0.0	0	71	71	75	0.986665	0.985714	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_283861_284435_0:0:0_0:0:0_152e	150	40.0	NC_039553.1	4372	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	2	0.5	1
NC_039553.1_4168_4716_5:0:0_8:0:0_1f71	150	13.0	NC_039553.1	4567	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.92957	0.928571	1	0.0	0
NC_039553.1_9242_9790_3:0:0_8:0:0_73c	150	13.0	NC_039553.1	9643	-	60	2S148M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	2	0	2	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_187288_187754_0:0:0_0:0:0_753	150	40.0	NC_039553.1	5167	-	60	87M63S	1	1	2	0	5765	5765	5765.0	1	0	51	51.0	0	0.0	0	63	63	75	0.942857	0.942857	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_300349_300830_0:0:0_0:0:0_13ea	150	40.0	NC_039553.1	4624	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.958869	0.957143	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_9529_9972_0:0:0_0:0:0_114e	150	40.0	NC_039553.1	8617	-	60	50S100M	1	1	2	0	1296	1296	1296.0	1	0	24	24.0	0	0.0	50	0	50	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_39001_39484_0:0:0_0:0:0_2043	150	40.0	NC_039553.1	5719	+	60	73S77M	1	1	2	0	6939	6939	6939.0	1	0	60	60.0	0	0.0	73	0	73	75	0.986801	0.985714	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_36072_36528_0:0:0_0:0:0_174d	150	40.0	NC_039553.1	5443	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	2	0.0	1
NC_039553.1_12143_12556_7:0:0_5:0:0_217e	150	13.0	NC_039553.1	12143	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	2	0.0	0
NC_039553.1_3416_3946_6:0:0_4:0:0_13bc	150	13.0	NC_039553.1	3797	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	0
NC_039553.1_1572_2052_8:0:0_8:0:0_25e2	150	13.0	NC_039553.1	1572	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.944423	0.942857	1	0.0	0
NC_039553.1_14708_15222_2:0:0_7:0:0_127e	150	13.0	NC_039553.1	14708	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.928571	0.928571	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_47129_47622_0:0:0_0:0:0_2575	150	40.0	NC_039553.1	12834	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.901399	0.9	0	0.0	1
NC_039553.1_5778_6291_12:0:0_8:0:0_1817	150	13.0	NC_039553.1	5778	+	52	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972933	0.971429	0	0.0	0
NC_039553.1_7102_7612_7:0:0_9:0:0_1528	150	13.0	NC_039553.1	7467	-	60	4S146M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	4	0	4	75	0.985914	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_249248_249664_0:0:0_0:0:0_ad4	150	40.0	NC_039553.1	1945	+	60	36S114M	1	1	2	0	2056	2056	2056.0	1	0	1	1.0	0	0.0	36	0	36	75	0.985714	0.985714	0	0.0	1
NC_039553.1_12882_13511_13:0:0_3:0:0_19df	150	13.0	NC_039553.1	13362	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.928571	0.928571	1	0.0	0
NC_039553.1_2792_3256_6:0:0_8:0:0_f2c	150	13.0	NC_039553.1	3107	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_9952_10413_11:0:0_8:0:0_1c16	150	13.0	NC_039553.1	9957	+	60	5S145M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	5	0	5	75	1.0	1.0	0	0.0	0
NC_039553.1_9309_9710_7:0:0_7:0:0_e7	150	13.0	NC_039553.1	9561	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_248858_249330_0:0:0_0:0:0_12fe	150	40.0	NC_039553.1	3934	-	60	107M43S	1	1	2	0	1989	1989	1989.0	1	0	15	15.0	0	0.0	0	43	43	75	1.0	1.0	0	0.0	1
NC_039553.1_6201_6669_6:0:0_10:0:0_21ce	150	13.0	NC_039553.1	6201	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9863	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_189876_190409_0:0:0_0:0:0_4f6	150	40.0	NC_039553.1	15297	-	60	14S136M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	14	0	14	75	0.971429	0.971429	1	0.0	1
NC_039553.1_9879_10372_4:0:0_9:0:0_22c9	150	13.0	NC_039553.1	9879	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.921025	0.923179	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_261653_262145_0:0:0_0:0:0_26ff	150	40.0	NC_039553.1	6416	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	1
NC_039553.1_7069_7578_6:0:0_7:0:0_250c	150	13.0	NC_039553.1	7069	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_114429_114912_0:0:0_0:0:0_ccc	150	40.0	NC_039553.1	1994	-	60	105M45S	1	1	2	0	6999	6999	6999.0	1	0	18	18.0	0	0.0	0	45	45	75	0.874952	0.880322	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_97325_97838_0:0:0_0:0:0_f35	150	40.0	NC_039553.1	15995	+	60	22S128M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	22	0	22	75	0.985714	0.985714	0	0.0	1
NC_039553.1_4797_5261_7:0:0_9:0:0_19d8	150	13.0	NC_039553.1	5112	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_79118_79661_0:0:0_0:0:0_c52	150	40.0	NC_039553.1	11281	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	1	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_291279_291702_0:0:0_0:0:0_9c6	150	40.0	NC_039553.1	11289	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_225715_226202_0:0:0_0:0:0_9d0	150	40.0	NC_039553.1	8433	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_220636_221029_0:0:0_0:0:0_1316	150	40.0	NC_039553.1	11038	+	60	122M28S	1	1	2	0	6013	6013	6013.0	1	0	11	11.0	0	0.0	0	28	28	75	1.0	1.0	0	0.0	1
NC_039553.1_7732_8241_6:0:0_5:0:0_10dc	150	13.0	NC_039553.1	8092	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.958333	0.957143	0	0.0	0
NC_039553.1_7560_8094_9:0:0_5:0:0_1127	150	13.0	NC_039553.1	7560	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.97258	0.971429	0	0.0	0
NC_039553.1_6581_6967_7:0:0_8:0:0_1106	150	13.0	NC_039553.1	6818	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	2	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_256677_257198_0:0:0_0:0:0_4ab	150	40.0	NC_039553.1	13732	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_11312_11884_4:0:0_1:0:0_c92	150	13.0	NC_039553.1	11312	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	1.0	0
NC_039553.1_10928_11455_9:0:0_7:0:0_2592	150	13.0	NC_039553.1	10928	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	2	0.5	0
NC_039553.1_3651_4187_10:0:0_11:0:0_22a7	150	13.0	NC_039553.1	4038	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_146792_147227_0:0:0_0:0:0_2084	150	40.0	NC_039553.1	13031	+	60	135M15S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	15	15	75	1.0	1.0	0	0.0	1
NC_039553.1_11122_11654_9:0:0_10:0:0_991	150	13.0	NC_039553.1	11505	-	53	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_289653_290105_0:0:0_0:0:0_22b3	150	40.0	NC_039553.1	9405	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_71620_72198_0:0:0_0:0:0_4bb	150	40.0	NC_039553.1	3897	+	60	102M48S	1	1	2	0	5023	5023	5023.0	1	0	24	24.0	0	0.0	0	48	48	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_152829_153324_0:0:0_0:0:0_86	150	40.0	NC_039553.1	7449	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_122175_122685_0:0:0_0:0:0_5d1	150	40.0	NC_039553.1	2603	+	60	123M27S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	27	27	75	0.957143	0.957143	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_105008_105480_0:0:0_0:0:0_e5a	150	40.0	NC_039553.1	13048	+	60	144M6S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	6	6	75	0.958869	0.957143	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_7806_8298_0:0:0_0:0:0_1b60	150	40.0	NC_039553.1	2786	-	60	118M32S	1	1	2	0	6408	6408	6408.0	1	0	10	10.0	0	0.0	0	32	32	75	1.0	1.0	1	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_25878_26459_0:0:0_0:0:0_709	150	40.0	NC_039553.1	14569	+	60	82M68S	1	1	2	0	6642	6642	6642.0	1	0	60	60.0	0	0.0	0	68	68	75	1.0	1.0	1	0.0	1
NC_039553.1_12833_13306_5:0:0_9:0:0_25a0	150	13.0	NC_039553.1	12833	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9863	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_196304_196810_0:0:0_0:0:0_22ff	150	40.0	NC_039553.1	16323	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986637	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_190342_190714_0:0:0_0:0:0_1e3a	150	40.0	NC_039553.1	15365	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	1
NC_039553.1_7181_7792_5:0:0_10:0:0_1ce0	150	13.0	NC_039553.1	7181	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_5120_5688_12:0:0_12:0:0_821	150	13.0	NC_039553.1	5120	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9589	0.957143	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_266328_266826_0:0:0_0:0:0_1105	150	40.0	NC_039553.1	6526	-	60	132M18S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	18	18	75	0.985714	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_110382_110899_0:0:0_0:0:0_1ee4	150	40.0	NC_039553.1	10970	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	1	1.0	1
NC_039553.1_6757_7346_8:0:0_7:0:0_20cb	150	13.0	NC_039553.1	7197	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_134629_135171_0:0:0_0:0:0_226d	150	40.0	NC_039553.1	5999	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.960472	0.957143	0	0.0	1
NC_039553.1_8793_9259_4:0:0_9:0:0_2c9	150	13.0	NC_039553.1	8793	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_62533_63167_0:0:0_0:0:0_1a79	150	40.0	NC_039553.1	11640	+	60	54S96M	1	1	2	0	4489	4489	4489.0	1	0	17	17.0	7	7.0	54	0	54	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_316903_317413_0:0:0_0:0:0_c18	150	40.0	NC_039553.1	3767	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	1
NC_039553.1_2805_3290_10:0:0_4:0:0_18bb	150	13.0	NC_039553.1	2808	+	60	3S147M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	3	0	3	75	0.986106	0.985714	0	0.0	0
